	Bacteroides	Bifidobacterium	Prevotella_9	Blautia	Faecalibacterium	Escherichia-Shigella	Catenibacterium	Subdoligranulum	Akkermansia	Agathobacter	UCG-002	Ruminococcus	Streptococcus	Dorea	Alistipes	Romboutsia	Dialister	Roseburia	Clostridium sensu stricto 1	[Eubacterium] hallii group	Holdemanella	Lactobacillus	Prevotella	Anaerostipes	[Ruminococcus] torques group	Parabacteroides	Ligilactobacillus	Agrilactobacillus	Christensenellaceae R-7 group	Megasphaera	Collinsella	Aquamonas	Erysipelotrichaceae UCG-003	Megamonas	Coprococcus	Weissella	Conservatibacter	Halomonas	Limosilactobacillus	[Renibacterium] salmoninarum group	Pediococcus	Rikenellaceae RC9 gut group	CAG-352	Phascolarctobacterium	Fusicatenibacter	Prevotella_7	Alloprevotella	Turicibacter	Lachnospiraceae NK4A136 group	Barnesiella	UCG-005	Lachnoclostridium	Veillonella	Intestinibacter	Butyricicoccus	Monoglobus	NK4A214 group	Sutterella	Odoribacter	[Eubacterium] ventriosum group	Paraprevotella	Incertae Sedis	UCG-003	Haemophilus	Lachnospiraceae ND3007 group	Acinetobacter	Asaccharospora	Parasutterella	Terrisporobacter	[Eubacterium] eligens group	Rummeliibacillus	HT002	[Ruminococcus] gauvreauii group	Solobacterium	CAG-56	Butyricimonas	Senegalimassilia	Lachnospira	Olsenella	Pseudomonas	Family XIII AD3011 group	Sarcina	Actinomyces	Coprobacter	Catenisphaera	Lachnospiraceae UCG-004	Lachnospiraceae UCG-010	Bilophila	Enterococcus	[Ruminococcus] gnavus group	[Eubacterium] ruminantium group	UBA1819	Lachnospiraceae FCS020 group	[Eubacterium] siraeum group	Intestinimonas	Lactococcus	Mogibacterium	Gordonibacter	Desulfovibrio	Murimonas	Colidextribacter	Lachnospiraceae UCG-001	Flavonifractor	Allisonella	Marvinbryantia	Oscillibacter	Erysipelatoclostridium	Eggerthella	Faecalitalea	Methanobrevibacter	Tyzzerella	Sellimonas
ERR11549405	-0.002177839494298176	-0.001067956461045055	0.0034173490069818995	-0.0013607690586626107	-0.0015928117538197588	-0.0005434966428260605	0.0034173490069818995	-0.001488132386973228	-0.0019934318677231706	-0.0012629860939587434	-0.0011315820714158044	-0.0015406593777722	-0.0006527866017681398	-0.001186267421545489	-0.0017419515231505112	0.0034173490069818995	-0.00027174839012300875	-0.0012644806964994572	0.0034173490069818995	-0.0009676622478154072	0.0034173490069818995	0.0034173490069818995	-0.000805909637112679	-0.0009626649876631043	-0.001202103610357047	-0.001570929493512152	0.0034173490069818995	0.0034173490069818995	-0.0011366303275912228	0.0034173490069818995	-0.001216986653200476	0.0034173490069818995	-0.000941600695876836	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	-0.0017906630377960816	-0.0007149507218764087	-0.00039810412450916023	0.0034173490069818995	0.0034173490069818995	-0.0012885974988242385	-0.0013848030917595479	-0.0006146565138687198	-0.0014149532656505084	-0.00027174839012300875	0.0034173490069818995	-0.0010578588971546009	-0.000805909637112679	0.0034173490069818995	-0.0013296072025353004	-0.000941600695876836	0.0034173490069818995	-0.0016625847703453515	-0.000886404807797755	-0.001216986653200476	0.0034173490069818995	-0.0009725605457901487	0.0034173490069818995	0.0034173490069818995	-0.0007861105963545671	0.0034173490069818995	-0.001167148864685428	0.0034173490069818995	0.0034173490069818995	-0.0010000728700757242	0.0034173490069818995	-0.00034290824742367514	-0.001151184876372287	0.0034173490069818995	-0.0007962081599701812	0.0034173490069818995	-0.0007283245710838479	-0.00048133252664407623	0.0034173490069818995	0.0034173490069818995	-0.0009360419009570294	0.0034173490069818995	-0.0006527866017681398	-0.0010989163112170405	-0.0005434966428260605	-0.00039810412450916023	-0.00034290824742367514	0.0034173490069818995	-0.0009360419009570294	0.0034173490069818995	-0.0006698523991994014	-0.0010543993167609006	-0.0008242406857263438	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	-0.0011440146361574356	-0.00034290824742367514	-0.0011943122270927616	-0.0004432024416893695	0.0034173490069818995	-0.001167148864685428	-0.0004432024416893695	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995	0.0034173490069818995
ERR11549406	-0.0010209949193614191	-0.0006951948991628389	0.002983797099494663	-0.001057808189558765	-0.0012694406704729336	-0.0014991196068610364	0.002983797099494663	-0.0010303459224794915	-0.0011933565825085703	-0.0005539635072158343	-0.000840533697935363	-0.0008982124312976786	-0.001243775562726239	-0.0007345716931048887	-0.0010892508960486727	-0.0004202668776173494	0.002983797099494663	-0.0007118165159689446	-0.00038697427663954656	-0.0005366763299621922	0.002983797099494663	0.002983797099494663	-0.00023727224131476384	-0.00034759748845681373	-0.0005988082987804539	-0.0005988082987804539	0.002983797099494663	0.002983797099494663	-0.0012297005875987568	0.002983797099494663	0.002983797099494663	0.002983797099494663	-0.00023727224131476384	0.002983797099494663	-0.0007551562547696555	0.002983797099494663	0.002983797099494663	-0.00014970217930770398	0.002983797099494663	0.002983797099494663	0.002983797099494663	0.002983797099494663	-0.001581332361858713	-0.0006951948991628389	-0.000677186603958599	0.002983797099494663	0.002983797099494663	0.002983797099494663	-0.0004202668776173494	-0.0005699689335111186	-0.0007739484872869103	-0.0004972995381798864	-0.0005178840985357172	0.002983797099494663	0.002983797099494663	-0.00044910624095834183	-0.0008123230783350609	0.002983797099494663	0.002983797099494663	-0.00034759748845681373	0.002983797099494663	-0.00038697427663954656	-0.00034759748845681373	0.002983797099494663	-0.00038697427663954656	0.002983797099494663	0.002983797099494663	-0.00014970217930770398	0.002983797099494663	-0.000624246421965687	0.002983797099494663	0.002983797099494663	-0.0004202668776173494	0.002983797099494663	0.002983797099494663	0.002983797099494663	0.002983797099494663	0.002983797099494663	0.002983797099494663	-0.0006575390263716546	0.002983797099494663	0.002983797099494663	-0.00023727224131476384	-0.00014970217930770398	0.002983797099494663	0.002983797099494663	0.002983797099494663	-0.00014970217930770398	0.002983797099494663	0.002983797099494663	-0.0007118165159689446	-0.00029940419663462825	0.002983797099494663	0.002983797099494663	-0.0005539635072158343	-0.0008948111888386208	0.002983797099494663	0.002983797099494663	0.002983797099494663	0.002983797099494663	0.002983797099494663	-0.00034759748845681373	0.002983797099494663	0.002983797099494663	-0.00029940419663462825	0.002983797099494663	-0.0005988082987804539	0.002983797099494663	0.002983797099494663	0.002983797099494663	0.002983797099494663	0.002983797099494663
ERR11549407	-0.0016932171331036595	-0.0006349625090807556	0.0029282760609631512	-0.0011881816408540222	-0.001255112235227061	0.0029282760609631512	0.0029282760609631512	-0.001192806312063843	-0.0012822754240419693	-0.0008678196267442813	0.0029282760609631512	0.0029282760609631512	-0.0002938330296338081	-0.0005266901190365807	-0.0006822590521543854	0.0029282760609631512	0.0029282760609631512	-0.0008115023302230907	0.0029282760609631512	-0.0008678196267442813	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	-0.0008068437760056352	0.0029282760609631512	-0.0012852537731221378	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	-0.0006126307495551919	0.0029282760609631512	0.0029282760609631512	-0.0004407494914617981	-0.0005436556249424751	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	-0.0013991682791931266	-0.0011526318483749839	-0.0006453038614452807	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	-0.0009004927398119017	0.0029282760609631512	-0.0008160606926731831	-0.001112136604199514	0.0029282760609631512	0.0029282760609631512	-0.0006005156992529698	-0.00046571427300806065	0.0029282760609631512	-0.001192806312063843	0.0029282760609631512	-0.0006349625090807556	0.0029282760609631512	-0.00069057210511278	-0.001005715360974084	-0.0001469165943002643	-0.0009607102513898679	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	-0.0003797736483771064	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	-0.0002938330296338081	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	-0.0008454878664336963	-0.00077100708682366	-0.0006005156992529698	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	-0.0001469165943002643	-0.00023285719538059953	0.0029282760609631512	-0.0005266901190365807	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	0.0029282760609631512	-0.000587665966537015	-0.0006240906040789949	-0.0010533802042191293	0.0029282760609631512	0.0029282760609631512	-0.0008531961953756996	0.0029282760609631512	-0.0003411295642292126	0.0029282760609631512	0.0029282760609631512	-0.0001469165943002643	-0.00023285719538059953
ERR11549410	-0.001797569470360278	-0.00039233725807720645	0.0027855032956947234	-0.0008115972553870209	0.0027855032956947234	-0.0007719362410649478	0.0027855032956947234	-0.0002795067320803526	-0.0008115972553870209	-0.0006489944249547697	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	-0.0007437572359979862	-0.0005827609611945633	0.0027855032956947234	0.0027855032956947234	-0.0004192600477151738	0.0027855032956947234	-0.0005171488286873289	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	-0.0004430076315582561	-0.0005010105030547197	-0.0014046900291385979	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	-0.0007049709367911133	0.0027855032956947234	0.0027855032956947234	-0.0014525110392062729	-0.0005320905845131737	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	-0.0010911039343617296	-0.00022150387178507627	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	-0.0007049709367911133	0.0027855032956947234	-0.0013618730849318476	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	-0.00022150387178507627	0.0027855032956947234	0.0027855032956947234	-0.00022150387178507627	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	-0.0005171488286873289	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	-0.0005171488286873289	0.0027855032956947234	-0.0006923654920452897	0.0027855032956947234	-0.00013975344164819867	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	-0.0007805171721283757	0.0027855032956947234	0.0027855032956947234	-0.0002795067320803526	-0.0010115912459899	0.0027855032956947234	-0.0009116895797109082	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	-0.0006645114212012718	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234	0.0027855032956947234
ERR11549411	-0.0018792988959189364	-0.0018362256859654103	0.0032493992210943304	-0.0014735948267241368	-0.0017328803302584831	0.0032493992210943304	0.0032493992210943304	-0.00183070727541174	0.0032493992210943304	-0.0008846318600101638	-0.0013367743162719203	-0.0014363678662915771	-0.0005639834513828371	-0.0012609724794085159	-0.0016726230882198332	0.0032493992210943304	0.0032493992210943304	-0.0013454136612608483	-0.0002583929839753766	-0.0008428413621633791	0.0032493992210943304	0.0032493992210943304	0.0032493992210943304	-0.0011180413657235668	-0.0011800610007770996	-0.0016581842945785205	0.0032493992210943304	0.0032493992210943304	-0.0016163201214627423	0.0032493992210943304	-0.0014138461839908448	0.0032493992210943304	-0.0008293977402775436	-0.0004576768524283513	-0.0014256507796797724	0.0032493992210943304	0.0032493992210943304	0.0032493992210943304	0.0032493992210943304	0.0032493992210943304	0.0032493992210943304	-0.0005167858372844675	-0.0007751787254378976	-0.001615587792822439	-0.0009004940056354636	0.0032493992210943304	0.0032493992210943304	0.0032493992210943304	-0.0014261983919364417	-0.0013335523568772168	-0.000716069735604018	-0.0008790975022434618	-0.0007045943208484511	0.0032493992210943304	-0.0011139508390294664	-0.0010946084912536694	-0.0007474762320938617	-0.0008492855831404194	-0.0007751787254378976	-0.0010660644958237968	0.0032493992210943304	-0.0009958591372672956	-0.0004890833461182031	0.0032493992210943304	-0.000652111103657673	0.0032493992210943304	0.0032493992210943304	-0.0006369316858651869	0.0032493992210943304	-0.0007270112129313863	0.0032493992210943304	0.0032493992210943304	-0.0004576768524283513	0.0032493992210943304	-0.0009293299925567618	-0.0007570775386272277	0.0032493992210943304	-0.0004890833461182031	0.0032493992210943304	-0.0008362155901580536	-0.0004890833461182031	0.0032493992210943304	-0.000326055603278689	0.0032493992210943304	0.0032493992210943304	-0.0005167858372844675	-0.0009889410104364463	-0.0006207046078678272	0.0032493992210943304	-0.0009467601397467189	0.0032493992210943304	0.0032493992210943304	-0.0006369316858651869	0.0032493992210943304	-0.0008362155901580536	-0.0004890833461182031	0.0032493992210943304	0.0032493992210943304	0.0032493992210943304	0.0032493992210943304	-0.0005167858372844675	-0.0007570775386272277	-0.000716069735604018	0.0032493992210943304	-0.0004890833461182031	-0.0006925301715301954	-0.0005844484696544059	0.0032493992210943304	0.0032493992210943304	0.0032493992210943304	-0.0007751787254378976	0.0032493992210943304
ERR11549412	-0.0017137260800384655	-0.0013660729007682459	-0.0016061981479430175	-0.0010847821678645684	-0.0013401413781303623	-0.0006114970371257786	0.0031196406776951655	-0.0011929850299347991	-0.0013188584837892897	-0.001506020168968379	-0.0013401413781303623	-0.001053037762472686	-0.0005611096377799136	-0.0008329752584876239	-0.0016435662535378463	-0.0006526665406302708	-0.0015878172563065299	-0.001206337123139652	-0.0008544969753708639	-0.00040459208665054563	-0.0004695527380657659	0.0031196406776951655	0.0031196406776951655	-0.0009837758843284122	-0.0006979794105562179	-0.001219963031571692	0.0031196406776951655	0.0031196406776951655	-0.0016765640849144689	0.0031196406776951655	-0.0001565176828501586	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	-0.0008965201946563161	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	-0.0006874748602002777	0.0031196406776951655	0.0031196406776951655	-0.0004695527380657659	-0.0008385510261329871	-0.0015077329998487254	-0.0007080169346827499	-0.0004394004026363134	-0.0006874748602002777	-0.0007080169346827499	-0.0005611096377799136	-0.0008153709876414097	-0.001254771352788512	-0.000626070293899448	-0.0009089530842503029	-0.00024807455433843066	-0.001646968890990757	-0.0005199401355299053	0.0031196406776951655	-0.0004695527380657659	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	-0.0007357014110489357	-0.0007825878567896017	0.0031196406776951655	0.0031196406776951655	-0.0004695527380657659	0.0031196406776951655	0.0031196406776951655	-0.0007895363162576747	-0.0006764576941861759	-0.00024807455433843066	0.0031196406776951655	-0.0006648753035981878	-0.0004695527380657659	0.0031196406776951655	-0.00024807455433843066	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	-0.00040459208665054563	-0.0003634225881639883	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	-0.0005414618508735514	0.0031196406776951655	0.0031196406776951655	-0.00040459208665054563	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	-0.0003130351963450251	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	-0.0005199401355299053	0.0031196406776951655	0.0031196406776951655	0.0031196406776951655	-0.0014628936173347131	0.0031196406776951655	0.0031196406776951655
ERR11549413	-0.001982780353832622	-0.0016301036954178964	-0.0018880392131901975	-0.00134871680186109	-0.0017585281596556794	0.003242699672738875	0.003242699672738875	-0.0015399685671011536	0.003242699672738875	-0.0017578730812820155	-0.0011681112205379916	-0.0014027357921138513	-0.001003795249650748	-0.0012561583273034802	-0.0013782707749713597	-0.0008598907861035246	-0.0015984386972320947	-0.0016271455490644937	-0.001271236914660145	-0.0009833724242755497	-0.0010561702602431542	-0.00025786023432749843	0.003242699672738875	-0.0010761580263945732	-0.0010454995851894673	-0.001347212217040335	0.003242699672738875	0.003242699672738875	-0.0011032705674827858	-0.0003253833481533255	-0.0013166239705760482	0.003242699672738875	-0.0005157203382581165	0.003242699672738875	-0.0009362721173520317	0.003242699672738875	0.003242699672738875	-0.0003777583476619975	0.003242699672738875	0.003242699672738875	0.003242699672738875	0.003242699672738875	0.003242699672738875	0.003242699672738875	-0.0009530445669843183	0.003242699672738875	0.003242699672738875	-0.0007359457449072525	-0.0011632041199813572	-0.0012482394991605269	-0.00048807496355139017	-0.0006784119699557899	-0.0018272258463966436	-0.001013376760657127	-0.0012539229349028075	-0.0015290970700540633	-0.0006194248511337611	-0.001025572460955725	-0.0011011270418369388	-0.0007459351000812245	-0.0015386368504578722	-0.0007255122752987393	-0.0008276877040866	-0.0007555166108268097	-0.0003777583476619975	0.003242699672738875	0.003242699672738875	0.003242699672738875	-0.0013105271491380631	-0.0008934786181137294	0.003242699672738875	0.003242699672738875	0.003242699672738875	-0.00025786023432749843	-0.000583243465123629	-0.0010482130769873905	-0.0003777583476619975	-0.0007821164874884663	0.003242699672738875	-0.0010832353794619897	-0.0007983101093696618	0.003242699672738875	-0.00042055183994579956	0.003242699672738875	0.003242699672738875	-0.0005404499689279209	0.003242699672738875	-0.0003253833481533255	-0.001395476004265242	0.003242699672738875	0.003242699672738875	-0.000583243465123629	-0.0007983101093696618	0.003242699672738875	-0.0005157203382581165	0.003242699672738875	0.003242699672738875	0.003242699672738875	0.003242699672738875	0.003242699672738875	0.003242699672738875	0.003242699672738875	-0.0007145933568973283	0.003242699672738875	0.003242699672738875	-0.0003253833481533255	-0.0003253833481533255	0.003242699672738875	0.003242699672738875	0.003242699672738875	0.003242699672738875	0.003242699672738875
ERR11549416	-0.001687690700108603	-0.0011375188486796159	0.00318019846381414	-0.00133835727008721	-0.0018348677425253786	-0.0010577526656905826	-0.0008048626234554703	-0.0017698089269212918	0.00318019846381414	-0.0015614566175897258	-0.0011058397232993674	-0.0018276005168672792	-0.000811734489993894	-0.0010087006450660223	-0.0012173085194900997	-0.0010028727277623746	-0.0018557498184736568	-0.0008548287962151254	-0.0010506693240937164	-0.0006233672845717147	-0.0006895889437739735	0.00318019846381414	0.00318019846381414	-0.0004786675936600883	-0.0008813166553389186	-0.0010306401370966639	-0.0001595559700572866	0.00318019846381414	-0.0009182259998811536	0.00318019846381414	-0.0001595559700572866	0.00318019846381414	0.00318019846381414	0.00318019846381414	-0.0011132658653307986	0.00318019846381414	0.00318019846381414	-0.000447929947655293	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414	-0.0009844476618542232	-0.0007008199726178203	-0.00031911176747179305	-0.0011753398402153576	-0.0006233672845717147	-0.0008710842847503692	-0.0008548287962151254	0.00318019846381414	-0.0003704772683783452	-0.001685875785787926	-0.0008048626234554703	-0.001011560190383554	-0.0011095827397343992	-0.000843316875751439	0.00318019846381414	-0.0005904268406706521	-0.0009424789829863833	-0.0013984865808220484	-0.00025289012361555835	-0.0007586701491818445	-0.0016687000088797875	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414	-0.0007586701491818445	-0.0005519725905209809	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414	-0.00041244594021258953	0.00318019846381414	-0.0006233672845717147	0.00318019846381414	0.00318019846381414	-0.000990754643710867	-0.00041244594021258953	0.00318019846381414	-0.00041244594021258953	0.00318019846381414	-0.0001595559700572866	0.00318019846381414	0.00318019846381414	-0.0007115284350198748	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414	-0.0005300331003213995	0.00318019846381414	0.00318019846381414	-0.0007008199726178203	0.00318019846381414	-0.0001595559700572866	0.00318019846381414	0.00318019846381414	0.00318019846381414	-0.0006382234342352822	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414	0.00318019846381414
ERR11549417	-0.0018644072104884518	-0.0017784420523024693	-0.001656745581265551	-0.0015032542408624238	-0.001784864451825212	-0.0007005077070550411	0.0034158639843075186	-0.0015207271854089798	-0.0017312724158769215	-0.0018369377348080459	-0.0014052564586270644	-0.0017059460501606687	-0.0007406902631444838	-0.0011877869026779276	-0.0018185130447109662	-0.0009769390078336767	-0.0018269056907495606	-0.0011459296994244536	-0.0009356351402064441	-0.0011070147241276094	-0.001131090337902329	0.0034158639843075186	0.0034158639843075186	-0.0012893849401164144	-0.0009181750544707043	-0.0015077395970539526	-0.0008238825086408457	0.0034158639843075186	-0.0015645727510341181	-0.0012405148144532538	-0.0012579004616867047	0.0034158639843075186	-0.00039793112677013716	0.0034158639843075186	-0.0016709285934337651	-0.00039793112677013716	0.0034158639843075186	0.0034158639843075186	0.0034158639843075186	0.0034158639843075186	0.0034158639843075186	0.0034158639843075186	-0.0008860196170444633	-0.001317309284955025	-0.0013896355712951117	0.0034158639843075186	0.0034158639843075186	-0.000912069843694079	-0.0009721379157164407	-0.0012182559854601322	-0.0014469481678205938	-0.0007280080747294638	-0.00044300984629630166	-0.000999638284411497	-0.0007005077070550411	-0.0008860196170444633	-0.0013651728196811392	-0.0008238825086408457	-0.0013062640921142976	-0.0007280080747294638	0.0034158639843075186	-0.0009571485704316559	-0.0008568979413805497	0.0034158639843075186	-0.0006341798486363973	0.0034158639843075186	0.0034158639843075186	-0.00039793112677013716	-0.0009672417463166687	-0.0010771896378753616	0.0034158639843075186	0.0034158639843075186	-0.000652502930740341	0.0034158639843075186	-0.000543260464186888	-0.00044300984629630166	-0.0008325587838168872	-0.00034275923527372616	0.0034158639843075186	-0.0004811233616701379	-0.000752753556480084	0.0034158639843075186	0.0034158639843075186	-0.0011206783372733951	0.0034158639843075186	-0.0005928759836026801	0.0034158639843075186	0.0034158639843075186	0.0034158639843075186	0.0034158639843075186	0.0034158639843075186	-0.000543260464186888	-0.000752753556480084	0.0034158639843075186	-0.0008645061869753428	0.0034158639843075186	0.0034158639843075186	-0.0004811233616701379	0.0034158639843075186	0.0034158639843075186	-0.0005928759836026801	-0.0006855183623762573	-0.0004811233616701379	0.0034158639843075186	-0.0007958621645308312	-0.00044300984629630166	0.0034158639843075186	0.0034158639843075186	0.0034158639843075186	-0.001254829012519784	-0.0002716303007735643	0.0034158639843075186
ERR11549418	-0.0012601221437914297	-0.0017322388061253478	-0.0015493382064125196	-0.0014095164581103988	-0.0018662873158743819	-0.0012444520427837668	0.0031138027741688104	-0.0011323051043069371	0.0031138027741688104	-0.0009510118926601036	0.0031138027741688104	-0.0012832793160468296	-0.0010953266842574916	-0.0012885297761666286	-0.0006103527192128483	-0.001305655826355177	-0.0018302553172636839	-0.0017820136725384182	-0.0013322023039958918	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	-0.000468674045976333	-0.0013687704732856193	-0.0009190139882356985	-0.0005189671515665899	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	-0.001031069225289954	0.0031138027741688104	0.0031138027741688104	-0.0006861883620662654	0.0031138027741688104	-0.0012135820538770553	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	-0.0004038349579253433	0.0031138027741688104	-0.0013388228872432196	-0.0006103527192128483	-0.0006966732548533053	-0.0001562247852933403	-0.001179011117356178	-0.0010423974667143538	-0.001480975568393869	-0.0011088877399176716	0.0031138027741688104	0.0031138027741688104	-0.0010401769112332356	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	-0.000468674045976333	0.0031138027741688104	-0.0009543022366023528	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	-0.0004952205205630571	-0.001259279583708949	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	-0.0009730951636193857	0.0031138027741688104	0.0031138027741688104	-0.0008424130293010548	-0.0005404485924969691	0.0031138027741688104	-0.0005404485924969691	0.0031138027741688104	0.0031138027741688104	-0.0008579629569559219	0.0031138027741688104	-0.0008198557635531399	-0.0001562247852933403	-0.0010333808820479364	0.0031138027741688104	-0.001199724265391248	0.0031138027741688104	0.0031138027741688104	-0.000468674045976333	-0.000911241336735159	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	-0.0008528979223320174	0.0031138027741688104	0.0031138027741688104	0.0031138027741688104	-0.0007162842749544527
ERR11549419	-0.0018839121469516977	-0.0016937051621540118	0.0030778961166526442	-0.0014939194933779039	-0.0017916539596245407	-0.001154426498908934	0.0030778961166526442	-0.0014872769476742714	0.0030778961166526442	-0.0016534644014728546	-0.000900733403842249	-0.0006439330738433584	-0.000698542812755721	-0.0012623979863874257	-0.001532391744783431	-0.0008529659836875787	-0.0013707399371833775	-0.0014685296573796905	-0.0005129827083873279	-0.0010168708240414722	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	-0.001223774715145218	-0.0009871219596397068	-0.0014908995567536405	0.0030778961166526442	0.0030778961166526442	-0.001299911519205853	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	-0.0003585595548908579	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	-0.001021464503231891	-0.001280881678602742	-0.0012844012707471822	0.0030778961166526442	0.0030778961166526442	-0.0008379410411982262	-0.0011306753906012706	-0.0012396947396672462	0.0030778961166526442	-0.001038946845057127	-0.0007080244794534772	-0.0009194659070311733	-0.0010647196572721917	-0.0011009265260668948	0.0030778961166526442	-0.0005879438542800483	-0.0009588835115579348	-0.0008430627735398463	0.0030778961166526442	-0.0008161886015975045	0.0030778961166526442	-0.00039917815575162463	-0.0007171190295789266	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	-0.0007577376363806399	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	-0.0007080244794534772	0.0030778961166526442	-0.0007171190295789266	-0.0005342164371797259	0.0030778961166526442	-0.0006439330738433584	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	-0.00039917815575162463	0.0030778961166526442	0.0030778961166526442	-0.0007423670220984437	0.0030778961166526442	-0.0006559784688136045	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	-0.0006559784688136045	0.0030778961166526442	-0.0007920801792908274	0.0030778961166526442	0.0030778961166526442	-0.0008161886015975045	-0.00030884640724642386	0.0030778961166526442	0.0030778961166526442	0.0030778961166526442	-0.0008104016387258488	-0.0007983562434298928
